Wavelength,Disk,Spheroid,AGN,ObscuredAGN,Total
0.000144410908441612,8.42694230786482,4.50989546748456,0.0106946719654008,0.637393510943427,13.5849259582582
0.000144543977074593,8.4261123888917,4.5112127828634,0.0106768643480533,0.636966625994037,13.5849686620972
0.000144677168324772,8.42528181202796,4.51253094728796,0.0106590495853287,0.636540114386569,13.5850119232878
0.000144810482305137,8.42444895182775,4.51384792091964,0.0106412134400009,0.636111991278236,13.5850500774656
0.000144943919128779,8.42357749393416,4.5151430934568,0.0106236077309397,0.635688425988701,13.5850326211106
0.000145077478908891,8.42268951298001,4.51642955700658,0.0106060254028116,0.635268631133772,13.5849937265232
0.000145211161758774,8.42180139871737,4.51771473346592,0.0105883921306167,0.634846034452786,13.5849505587667
0.000145344967791831,8.42087713231373,4.51900449425583,0.0105707783081604,0.634423281818271,13.584875686696
0.000145478897121571,8.41985909557087,4.52030011492478,0.0105531686275103,0.634001779490779,13.5847141586139
0.000145612949861606,8.41882637743339,4.52159446488142,0.0105355270444672,0.633579056192298,13.5845354255516
0.000145747126125653,8.41779236414406,4.52289084855149,0.0105179261118754,0.633155407273827,13.5843565460813
0.000145881426027535,8.41675748210498,4.52418551984672,0.0105003053218257,0.63273103233214,13.5841743396057
0.000146015849681179,8.4157218635905,4.52548749254211,0.0104826712227992,0.632307779155492,13.5839998065109
0.000146150397200617,8.41468488008374,4.52679069259636,0.0104650056888458,0.63188411685566,13.5838246952246
0.000146285068699985,8.41364745610647,4.52809379991655,0.0104473515272936,0.631459111119008,13.5836477186693
0.000146419864293528,8.41260913745188,4.52939738446601,0.0104296649670788,0.631033734065281,13.5834699209503
0.000146554784095591,8.41156984082542,4.53069893008712,0.0104120068228401,0.630607734730474,13.5832885124658
0.000146689828220629,8.4105293963117,4.53201245150147,0.0103942579796682,0.630183330777182,13.58311943657
0.000146824996783199,8.40948840557458,4.53331973429443,0.0103765679954794,0.629757134063466,13.582941841928
0.000146960289897965,8.40844567783048,4.53462488108127,0.0103588572536427,0.629330424661019,13.5827598408264
0.000147095707679698,8.40740239827772,4.53593562934694,0.0103410856396414,0.628902945325638,13.5825820585899
0.000147231250243272,8.40635695365131,4.53724683800588,0.0103232978030138,0.628474972714663,13.5824020621749
0.000147366917703669,8.40531090548957,4.53854834062556,0.0103055397243627,0.628047117767459,13.5822119036069
0.000147502710175976,8.40426371630701,4.53985982022952,0.0102876630214622,0.627620458886747,13.5820316584447
0.000147638627775386,8.40321477788368,4.5411693818912,0.0102697376545995,0.627191041172547,13.581844938602
0.000147774670617199,8.40212327661767,4.54242773176541,0.0102517995515163,0.626755853974109,13.5815586619087
0.000147910838816821,8.40091259279243,4.54351409615448,0.0102342280628069,0.626304674229342,13.5809655912391
0.000148047132489762,8.39962767401788,4.54460214580969,0.010216682494985,0.62585362192772,13.5803001242503
0.000148183551751643,8.39834030064404,4.54569039356212,0.0101991371560799,0.625402342646495,13.5796321740087
0.000148320096718187,8.39702464858788,4.54678574277586,0.0101815698555112,0.624950698430013,13.5789426596493
0.000148456767505227,8.39562080705661,4.54787071363069,0.0101639638817429,0.624498602072429,13.5781540866415
0.000148593564228701,8.39420231278776,4.54896921040316,0.0101462952740203,0.624045778761712,13.5773635972267
0.000148730487004653,8.39278215687762,4.55006903876727,0.0101284827722582,0.623592192839289,13.5765718712564
0.000148867535949237,8.39136161941149,4.55117575532217,0.0101105364436756,0.623137747763327,13.5757856589407
0.00014900471117871,8.38993942280548,4.55228079602487,0.0100925267208402,0.622683769743906,13.5749965152951
0.00014914201280944,8.38851598160119,4.5533953970682,0.0100745236998823,0.622229547085211,13.5742154494545
0.0001492794409579,8.38709148213159,4.55450935782698,0.0100565462161662,0.621773746927235,13.573431133102
0.00014941699574067,8.38566504669111,4.55562907040597,0.0100384548453013,0.621317327077623,13.57264989902
0.00014955467727444,8.38423833094388,4.55673907976039,0.0100203884197827,0.620860816472993,13.571858615597
0.000149692485676004,8.38280959095912,4.5578520953497,0.0100023201680848,0.620403995319123,13.571068001796
0.000149830421062266,8.38135198572481,4.55893368920708,0.00998439069383736,0.619951238488839,13.5702213041146
0.000149968483550237,8.37987544581041,4.55998901702663,0.00996665120608914,0.619501976812009,13.5693330908551
0.000150106673257037,8.37839521348836,4.56103744606442,0.00994882692626131,0.619052558498763,13.5684340449778
0.000150244990299891,8.37691389316597,4.56207840413505,0.00993104544572534,0.618602891357475,13.5675262341042
0.000150383434796136,8.37543029945922,4.56311422781998,0.00991317583323508,0.618147764441964,13.5666054675544
0.000150522006863213,8.37394153462435,4.56414132985174,0.00989533323848257,0.617688885936065,13.5656670836506
0.000150660706618674,8.37245173169362,4.5651744501262,0.00987753180305709,0.617230896802216,13.5647346104251
0.000150799534180179,8.37096332629048,4.56621997244029,0.00985966241273579,0.616772239804057,13.5638152009476
0.000150938489665495,8.36947495947715,4.5672698477944,0.00984182124662175,0.616311494050265,13.5628981225684
0.000151077573192499,8.36798730164108,4.56833077111962,0.00982391436179519,0.61585148003102,13.5619934671535
0.000151216784879177,8.36649975029662,4.56939871486019,0.00980605163315374,0.615391297384792,13.5610958141748
0.000151356124843621,8.36501150577847,4.5704727834763,0.00978814206173267,0.614930013379458,13.560202444696
0.000151495593204035,8.36346535238756,4.57155702731036,0.00977028576890094,0.614468468654688,13.5592611341215
0.000151635190078729,8.36180874097071,4.57262258135299,0.00975233128279739,0.614006548140525,13.558190201747
0.000151774915586125,8.36002755356916,4.57364751979205,0.00973455250080415,0.613536971283385,13.5569465971454
0.000151914769844752,8.35817010598056,4.57452497086057,0.00971712857130405,0.613030037470994,13.5554422428834
0.00015205475297325,8.35630843213912,4.57539145195484,0.00969976647930216,0.612523371470728,13.553923022044
0.000152194865090365,8.35444317465555,4.57625811292557,0.00968244141780713,0.612017718373816,13.5524014473727
0.000152335106314957,8.35257335400372,4.57711759328295,0.00966523464057435,0.611509695401227,13.5508658773285
0.000152475476765992,8.3506981358518,4.57795463159545,0.0096479191881042,0.611002921020851,13.5493036076562
0.000152615976562546,8.34881909515491,4.57879051260124,0.00963067493391628,0.610493743193615,13.5477340258837
0.000152756605823807,8.34693724753658,4.57962081915824,0.00961334233299556,0.609986409884093,13.5461578189119
0.000152897364669071,8.34505330111198,4.58045729887446,0.00959607568715851,0.609476389059923,13.5445830647335
0.000153038253217744,8.34316571014221,4.58128940368438,0.00957871137219674,0.608965640233168,13.542999465432
0.000153179271589342,8.34127542585986,4.58212014432596,0.0095614102125312,0.608456925876831,13.5414139062752
0.000153320419903491,8.33938099384995,4.58296121551071,0.00954401090000168,0.607945513365057,13.5398317336257
0.000153461698279929,8.33748661050759,4.58380653837115,0.00952668303139614,0.607434944466652,13.5382547763768
0.000153603106838503,8.33559115800932,4.584651718947,0.00950934221757788,0.606923887269196,13.5366761064431
0.000153744645699169,8.33369500487576,4.5855032228555,0.00949191293333985,0.606411451723812,13.5351015923884
0.000153886314981995,8.33179783524865,4.58635430060754,0.00947453550278609,0.605899560169165,13.5335262315281
0.000154028114807161,8.32989985272522,4.58721304333703,0.00945706757012975,0.60538594346476,13.5319559070971
0.000154170045294956,8.32800032759559,4.5880801674865,0.00943966381111788,0.604873801285844,13.5303939601791
0.000154312106565779,8.32609949360889,4.58893934093416,0.00942224340151441,0.604361633007636,13.5288227109522
0.000154454298740142,8.3241982710378,4.58980720534818,0.00940499060222126,0.603848518813051,13.5272589858012
0.000154596621938668,8.32229548333765,4.59067727218725,0.00938775770232512,0.603335426587487,13.5256959398147
0.000154739076282088,8.32032266079956,4.5915465804202,0.00937054279379237,0.602821990145502,13.5240617741591
0.000154881661891248,8.31829019329417,4.59241280567218,0.00935330484006126,0.602307428335464,13.5223637321419
0.000155024378887104,8.31623512343182,4.59312018496668,0.00933652910733342,0.601776724088467,13.5204685615943
0.000155167227390723,8.31415262535321,4.59373664360375,0.00932015534438482,0.601245918919811,13.5184553432212
0.000155310207523285,8.31205954592448,4.59433959484409,0.009303859553468,0.600717554891885,13.5164205552139
0.000155453319406079,8.30996460962733,4.59494233848948,0.00928753913248426,0.600188757732576,13.5143832449819
0.000155596563160507,8.30786800258466,4.59554878705837,0.00927121940543929,0.599659292583358,13.5123473016318
0.000155739938908086,8.30572261326464,4.59614920273064,0.00925483497864594,0.599129467115635,13.5102561180896
0.000155883446770439,8.30347126568022,4.59673847581579,0.0092384217647419,0.59860036378353,13.5080485270443
0.000156027086869306,8.30116723759245,4.59732353394292,0.00922202271563179,0.598071650612048,13.5057844448631
0.000156170859326537,8.29885852913693,4.59790925259073,0.0092056125948508,0.597542162662466,13.503515556985
0.000156314764264095,8.29654775349536,4.598495786952,0.00918916019664827,0.597012229128621,13.5012449297726
0.000156458801804055,8.29423481805128,4.5990818597836,0.00917271576303022,0.596482171991787,13.4989715655897
0.000156602972068605,8.29191975969531,4.59966856813952,0.00915625479153149,0.595951262617866,13.4966958452442
0.000156747275180044,8.28960285249923,4.60025746150806,0.00913977073158423,0.595419889643703,13.4944199743826
0.000156891711260785,8.2872839544457,4.60084794977445,0.00912328652641723,0.594888069163952,13.4921432599105
0.000157036280433355,8.28496275155018,4.60143714088548,0.00910678313201695,0.594355714263117,13.4898623898308
0.000157180982820392,8.28263961752167,4.60202694941236,0.00909027007647624,0.593823020799174,13.4875798578097
0.000157325818544647,8.2803141856616,4.60261782012096,0.00907374161479638,0.593289678676343,13.4852954260737
0.000157470787728985,8.27798673825496,4.60321181227757,0.00905717326321469,0.592755901838915,13.4830116256347
0.000157615890496384,8.2756574073891,4.60380483638881,0.00904061526261558,0.59222167753488,13.4807245365754
0.000157761126969935,8.27332600265114,4.60439781086458,0.00902403175781376,0.591686917806762,13.4784347630803
0.000157906497272843,8.27099254982532,4.60499309847241,0.00900744303992277,0.591151752594047,13.4761448439317
0.000158052001528426,8.26859825361069,4.60558829531925,0.00899084069996344,0.590616174537257,13.4737935641672
0.000158197639860116,8.26613137078192,4.60617808623017,0.00897419671471736,0.590079930359183,13.471363584086
0.000158343412391458,8.26365155653967,4.60677157965494,0.00895754394982887,0.589543260199641,13.4689239403441
0.000158489319246111,8.26116949418494,4.60736564428931,0.00894087857239246,0.589006192531617,13.4664822095783
0.00015863536054785,8.25868538187282,4.60795787588945,0.00892419925107393,0.588468217428419,13.4640356744418
0.000158781536420562,8.25619939803999,4.60855181402987,0.00890749525812737,0.587930197899353,13.4615889052273
0.000158927846988247,8.25371274545573,4.60914541207538,0.00889078438550464,0.587391572454692,13.4591405143713
0.000159074292375022,8.25122534061222,4.60973958697444,0.00887406059000693,0.586852589095614,13.4566915772723
0.000159220872705117,8.24873575927437,4.61033516226541,0.0088573224040759,0.58631287870914,13.454241122653
0.000159367588102877,8.24624373062028,4.61092979917923,0.00884066206053095,0.585773008293781,13.4517872001538
0.00015951443869276,8.24374924361308,4.6115238872171,0.00882401602467186,0.585233070617854,13.4493302174727
0.000159661424599341,8.24125223009718,4.61211961496764,0.00880734431684204,0.584692186545829,13.4468713759275
0.000159808545947309,8.23875285558241,4.61271377723026,0.00879065088540618,0.584151242224124,13.4444085259222
0.000159955802861467,8.23625110640405,4.61330895263461,0.00877394272688614,0.583609644314196,13.4419436460797
0.000160103195466733,8.2336730131541,4.61389803359557,0.00875723445377646,0.583068438960674,13.4393967201641
0.000160250723888142,8.2309741655635,4.61447227075181,0.0087405456712478,0.582529132288738,13.4367161142753
0.000160398388250842,8.22826652418727,4.6150465568172,0.00872384726566804,0.581989946069138,13.4340268743393
0.000160546188680097,8.22555646773138,4.61562064065824,0.00870713505752457,0.581449940660519,13.4313341841077
0.000160694125301288,8.22284360212102,4.61619451496314,0.00869042343685538,0.580909184715344,13.4286377252364
0.000160842198239909,8.22011257407859,4.61673578601799,0.00867395155298502,0.580375315515834,13.4258976271654
0.000160990407621571,8.21736845032838,4.61725369920652,0.00865761656769931,0.579845466862237,13.4231252329648
0.000161138753572,8.21462032761372,4.61776888264547,0.00864128980371579,0.579315402175211,13.4203459022381
0.00016128723621704,8.21187016590563,4.61828643301954,0.00862494949665056,0.578785098530076,13.4175666469519
0.000161435855682649,8.20911756169243,4.61880359229816,0.00860859425071633,0.578254452862941,13.4147842011042
0.0001615846120949,8.20627571719295,4.61931891178621,0.00859223161113476,0.577723082760833,13.4119099433511
0.000161733505579985,8.20338017340699,4.61983107287824,0.00857586244860175,0.577191133706139,13.40897824244
0.000161882536264211,8.20047749106882,4.62034523125544,0.0085594822667248,0.576659028906641,13.4060412334976
0.000162031704274,8.19757416288635,4.62086430542271,0.00854308924110582,0.576126644377349,13.4031082019275
0.000162181009735893,8.19466826095547,4.621384122288,0.00852668068121124,0.575593494005774,13.4001725579305
0.000162330452776546,8.19175984101537,4.62190418443955,0.00851025845370798,0.575059670481294,13.3972339543899
0.000162480033522732,8.18884879032857,4.62242319832473,0.00849382970291121,0.574525394725392,13.3942912130816
0.000162629752101341,8.18593529983157,4.62294392050538,0.0084773766219553,0.573991109674484,13.3913477066334
0.00016277960863938,8.18301916473811,4.62346695102431,0.00846090912857733,0.573456321853868,13.3884033467449
0.000162929603263972,8.1801001036984,4.62398201218273,0.00844444322614992,0.572919792607572,13.3854463517148
0.00016307973610236,8.17717185529237,4.62433610172558,0.0084283925446904,0.572351900905819,13.3822882504685
0.0001632300072819,8.17423308496887,4.62450636213704,0.00841283848871506,0.571759667815106,13.3789119534097
0.000163380416930068,8.17129209347245,4.62467214852839,0.00839728360638999,0.571166947322031,13.3755284729293
0.000163530965174459,8.16834832066013,4.62483801561429,0.00838170267971277,0.570574131424571,13.3721421703787
0.000163681652142781,8.16540175702042,4.62500471786716,0.00836610497850003,0.569980764570598,13.3687533444367
0.000163832477962864,8.16245236032314,4.62517057897035,0.00835051606348098,0.569386512240717,13.3653599675977
0.000163983442762654,8.15950036027442,4.6253356631753,0.00833490117356646,0.568791642725228,13.3619625673485
0.000164134546670214,8.15654564592512,4.62549920980756,0.00831926247416196,0.568196195347683,13.3585603135545
0.000164285789813727,8.15358814822347,4.62566385219661,0.00830362491091057,0.567600273399267,13.3551558987302
0.000164437172321493,8.15062784904788,4.62583054283365,0.00828797777688695,0.567003833337629,13.351750202996
0.00016458869432193,8.14762971738498,4.625990130602,0.00827231494800931,0.566407610698415,13.3482997736334
0.000164740355943575,8.14453053761615,4.62613603473125,0.00825667351299457,0.565813050997589,13.344736296858
0.000164892157315083,8.14136205924553,4.62627290220098,0.00824105475578367,0.565219495710094,13.3410955119124
0.000165044098565228,8.13819329279414,4.62640950679968,0.0082254279825902,0.56462554735335,13.3374537749298
0.000165196179822901,8.13495189623926,4.6265443763498,0.00820978556071824,0.564031386459496,13.3337374446093
0.000165348401217115,8.13163771284168,4.62667745839916,0.00819412067936497,0.563436972441867,13.3299462643621
0.000165500762876999,8.12831084323789,4.62681097353582,0.00817844655868153,0.562841794863679,13.3261420581961
0.000165653264931802,8.12498091950629,4.62694516934697,0.00816275373533281,0.562245627912109,13.3223344705007
0.000165805907510892,8.12164785713199,4.62707854208684,0.00814703753751156,0.561649037619618,13.3185224743759
0.000165958690743756,8.11831162023834,4.62721124632278,0.00813131129727636,0.561051957636555,13.314706135495
0.000166111614760002,8.11497224546686,4.62734580908469,0.00811556699255518,0.560454329419723,13.3108879509638
0.000166264679689354,8.11162987381407,4.62747977088233,0.00809981855775973,0.559856066563109,13.3070655298173
0.000166417885661659,8.10828432538799,4.62761589253372,0.00808404972021234,0.559257308636396,13.3032415762783
0.000166571232806881,8.10493579576908,4.62775129850394,0.0080682733187041,0.558658095909281,13.299413463501
0.000166724721255106,8.10158437990567,4.62788367598732,0.00805247285480508,0.558057113234071,13.2955776419819
0.000166878351136539,8.09822992418997,4.62801320414921,0.00803659668486302,0.557453694347178,13.2917334193712
0.000167032122581504,8.09486850923057,4.62812830642791,0.00802078878807029,0.556851705180863,13.2878693096274
0.000167186035720447,8.09149109900418,4.62820438952126,0.00800528865781435,0.556257786356345,13.2839585635396
0.000167340090683931,8.08810661199179,4.62826861832209,0.00798989086788495,0.55566616954746,13.2800312907292
0.000167494287602644,8.08472027006538,4.62833479652606,0.00797446888004985,0.555073835961835,13.2761033714333
0.00016764862660739,8.08133180116462,4.62840593369302,0.00795903549737104,0.554481367409841,13.2721781377648
0.000167803107829096,8.07794081762213,4.62847723250313,0.007943595222628,0.553888537388492,13.2682501827364
0.000167957731398808,8.07454753874496,4.62855169148648,0.00792814415089573,0.553295096190449,13.2643224705728
0.000168112497447696,8.07115265992606,4.62862328182162,0.00791267714859479,0.552701240820639,13.2603898597169
0.000168267406107047,8.06775635064607,4.62869038331898,0.00789718907245994,0.552106639651377,13.2564505626889
0.00016842245750827,8.06435571549213,4.62875690541284,0.00788169381898448,0.551511421278543,13.2525057360025
0.000168577651782898,8.06095057636983,4.6288200179262,0.00786618797434029,0.550915260769669,13.24855204304
0.00016873298906258,8.05754102312286,4.62887752413559,0.00785066884331527,0.550318927806735,13.2445881439085
0.000168888469479092,8.05411579469887,4.62893379543601,0.00783513099066679,0.549721731033718,13.2406064521593
0.000169044093164327,8.05055986248195,4.6289741297832,0.00781958423817327,0.549124243968923,13.2364778204722
0.000169199860250301,8.04697768571239,4.62900799946164,0.00780402793701362,0.548526092379057,13.2323158054901
0.000169355770869152,8.04339105282468,4.62903908930352,0.00778845747343136,0.547927411393108,13.2281460109947
0.00016951182515314,8.03972419141976,4.62905803179244,0.00777290985818764,0.547330631858834,13.2238857649292
0.000169668023234647,8.03593613178624,4.62905523370247,0.00775740004599342,0.546736361575289,13.21948512711
0.000169824365246175,8.03214491763565,4.6290507806783,0.00774186891268795,0.546142020454319,13.215079587681
0.00016998085132035,8.02835087853219,4.62904819904688,0.00772633126129763,0.545546967795223,13.2106723766356
0.00017013748158992,8.02455429386035,4.62905095001445,0.00771078194510275,0.544951210290301,13.2062672361102
0.000170294256187755,8.02075494324825,4.62905313602758,0.00769523541305246,0.544355329895487,13.2018586445844
0.000170451175246847,8.01695253634465,4.62905803735588,0.0076796576893558,0.543758695897226,13.1974489272871
0.000170608238900312,8.01314715525377,4.629065034512,0.00766406750335519,0.543161570218275,13.1930378274874
0.000170765447281388,8.00933911391069,4.62907400459562,0.00764846146931894,0.542563921683802,13.1886255016594
0.000170922800523433,8.00552842026981,4.6290868884209,0.00763284368167065,0.541965504752218,13.1842136571246
0.000171080298759933,8.00171459575503,4.62909996700692,0.00761723659281387,0.541367050254257,13.179798849609
0.000171237942124493,7.99789825852716,4.62911441332377,0.00760164794850651,0.540767976082856,13.1753822958823
0.000171395730750843,7.99408107091646,4.62913061305372,0.00758608605723474,0.540168479949351,13.1709662499768
0.000171553664772835,7.99026239431635,4.62914653410541,0.00757051370469242,0.539568266737548,13.166547708864
0.000171711744324445,7.98644010585046,4.62916127393145,0.0075549327619916,0.538967586966227,13.1621238995101
0.000171869969539774,7.98261410458772,4.6291754165133,0.00753933139494446,0.53836637012277,13.1576952226187
0.000172028340553043,7.97878459491673,4.62919069728266,0.00752371757568538,0.537764622230404,13.1532636320055
0.000172186857498601,7.97495136400302,4.6292019299872,0.00750810215885119,0.537161958505031,13.1488233546541
0.000172345520510916,7.97110858549389,4.62903708697203,0.00749295408046024,0.536540462681861,13.1441790892282
0.000172504329724585,7.96726107545574,4.62883495268588,0.00747789686537155,0.535914541853509,13.1394884668605
0.000172663285274324,7.96341005985195,4.62863212812531,0.00746281166507393,0.53528802264377,13.1347930222861
0.000172822387294977,7.95952882945062,4.62842739944868,0.00744770344710079,0.534660827576379,13.1300647599228
0.00017298163592151,7.95552374411889,4.62821690860797,0.00743258508081273,0.534033250986182,13.1252064887939
0.000173141031289016,7.95149531330428,4.62800485523223,0.00741744757457101,0.533405204506734,13.1203228206178
0.000173300573532708,7.9474631410251,4.62779162276405,0.00740230059381819,0.532776554995124,13.1154336193781
0.000173460262787929,7.94342718361187,4.62757929989957,0.00738713976450883,0.532147339283647,13.1105409625596
0.000173620099190142,7.93938755846074,4.6273643424635,0.00737196410619496,0.531517434301359,13.1056412993318
0.000173780082874938,7.93534424749004,4.62715002127699,0.00735677732053195,0.530887009336179,13.1007380554237
0.000173940213978031,7.93129078612673,4.62689844141649,0.00734186179469868,0.530263763532233,13.0957948528702
0.000174100492635261,7.92722775662233,4.62661490414581,0.00732719522381493,0.529647081902389,13.0908169378943
0.000174260918982593,7.92315969955906,4.62632310602599,0.00731256466361662,0.529031400710585,13.0858267709593
0.000174421493156118,7.9190880666438,4.62603039315433,0.00729792887733761,0.5284150745161,13.0808314631916
0.00017458221529205,7.91497552031716,4.62573056515167,0.0072832966071144,0.527799816286203,13.0757891983621
0.000174743085526732,7.91076990275628,4.62541150664266,0.00726873109541332,0.527188177190505,13.0706383176849
0.00017490410399663,7.90651097987189,4.62508213299943,0.00725418261371605,0.526578192418631,13.0654254879037
0.000175065270838337,7.90224810725121,4.6247534413616,0.00723961937638953,0.52596757672581,13.060208744715
0.000175226586188571,7.89798144658606,4.62442286265334,0.00722504713567179,0.525356444071091,13.0549858004462
0.000175388050184176,7.89371091545563,4.62409313269133,0.007210463642868,0.52474476609778,13.0497592778876
0.000175549662962124,7.88943633054889,4.62376209268736,0.00719586143191574,0.524132601619832,13.044526886288
0.00017571142465951,7.88515792038717,4.62343161298235,0.00718124509463069,0.523519829222944,13.0392906076871
0.000175873335413557,7.88087562695788,4.62310170488357,0.00716662543314217,0.522906433250116,13.0340503905247
0.000176035395361617,7.87658946150262,4.62277114080415,0.00715198399978182,0.522292489846519,13.0288050761531
0.000176197604641163,7.87229925632334,4.6224399159801,0.00713732816812886,0.521677952464238,13.0235544529358
0.0001763599633898,7.86800489770064,4.62210720525299,0.00712267185066439,0.521062693711732,13.018297468516
0.000176522471745256,7.86370519905453,4.62172862453983,0.00710812400800346,0.520435528208135,13.0129774758105
0.000176685129845388,7.85939998454904,4.6213044721086,0.0070936948641749,0.519797524450496,13.0075956759723
0.00017684793782818,7.85509088322294,4.62087993997397,0.00707926311949833,0.519158946589903,13.0022090329063
0.000177010895831742,7.85071844616106,4.62045160415987,0.00706481669062467,0.518519796381528,12.9967546633931
0.000177174003994312,7.84627018794255,4.62002017235523,0.00705035667026111,0.517880247417474,12.9912209643855
0.000177337262454256,7.8418071519769,4.61958620695959,0.00703589200065306,0.517240143451965,12.9856693943891
0.000177500671350065,7.8373401061967,4.61915231385752,0.0070214069265072,0.516599423561052,12.9801132505418
0.000177664230820362,7.8328689368264,4.6187185473102,0.00700691453343834,0.515958156581276,12.9745525552513
0.000177827941003892,7.82839355327532,4.61828517320647,0.00699240367106783,0.515316233303398,12.9689873634563
0.000177991802039534,7.82391414357956,4.61785237097863,0.00697787716769746,0.514673787421627,12.9634181791475
0.000178155814066289,7.81943255720528,4.61741810697217,0.00696334592592507,0.514030699768646,12.957844709872
0.000178319977223292,7.81495048228616,4.61698276128922,0.0069487942131463,0.513387105758485,12.952269143547
0.000178484291649801,7.81046426411056,4.61654841474049,0.00693423690733268,0.512742816549516,12.9466897323079
0.000178648757485205,7.80597398293311,4.616112185914,0.00691965825173195,0.512098066239093,12.9411038933379
0.000178813374869022,7.80147950039135,4.61567422861361,0.00690506492091215,0.511452546830337,12.9355113407562
0.000178978143940896,7.79698061899179,4.61523722234557,0.00689045874477935,0.510806616509741,12.9299149165919
0.000179143064840603,7.79247776156125,4.61479790101801,0.00687583928402027,0.510159918149019,12.9243114200123
0.000179308137708044,7.78797089625457,4.61435830363821,0.00686120607885205,0.509512654101175,12.9187030600728
0.000179473362683253,7.78345973918667,4.61391801682417,0.00684655938298719,0.508864890899607,12.9130892062934
0.000179638739906389,7.77894442978698,4.61347621381727,0.00683189978670752,0.508216446744196,12.9074689901351
0.000179804269517744,7.77442492519635,4.61303508066555,0.00681722685830145,0.507567509637837,12.901844742358
0.000179969951657736,7.76990148059783,4.61259304117739,0.00680254012628246,0.506917832542053,12.8962148944436
0.000180135786466914,7.76531436712076,4.61213381854606,0.00678789855180228,0.506271224045042,12.8905073082637
0.000180301774085957,7.76062572429364,4.61164694761683,0.00677333096638193,0.505629831900627,12.8846758347775
0.000180467914655672,7.75592343512308,4.61115713332937,0.00675875480387667,0.504988301571756,12.8788276248281
0.000180634208316998,7.75121683390759,4.61066645284086,0.00674416438467899,0.504346385273045,12.8729738364062
0.000180800655211001,7.74650595856812,4.61017585336873,0.00672955594375033,0.503703672749583,12.8671150406302
0.000180967255478879,7.74179079646564,4.60968519165746,0.0067149327315743,0.503060334082256,12.8612512549369
0.00018113400926196,7.73707117195054,4.60919433689309,0.00670029613557442,0.502416486481115,12.8553822914603
0.000181300916701702,7.73230422541436,4.60870069424193,0.00668564926326243,0.501772258691215,12.8494628276108
0.000181467977939693,7.72743328009967,4.60814182878662,0.00667148365903089,0.501140975713156,12.8433875682585
0.000181635193117651,7.72254064926516,4.60755822762096,0.00665751864584618,0.500514770124065,12.837271165656
0.000181802562377426,7.71764586402409,4.60697455260911,0.00664353669372718,0.499888194702891,12.8311521480298
0.000181970085860998,7.71274945601878,4.60638996300096,0.00662953986393148,0.499260861411088,12.8250298202948
0.000182137763710478,7.70784876339864,4.6058056773407,0.00661552992946559,0.498632913919992,12.8189028845888
0.000182305596068107,7.70294379243709,4.60522235806537,0.00660150706466872,0.498004536712512,12.8127721942796
0.000182473583076258,7.6980342271168,4.60463750354851,0.00658747190236522,0.497375540473557,12.8066347430412
0.000182641724877436,7.69312003997248,4.60404982418401,0.00657343401951691,0.496745711604214,12.8004890097802
0.000182810021614274,7.68819861897644,4.60337086094127,0.006559649680865,0.496105295757544,12.7942344253561
0.000182978473429542,7.68326941165641,4.60259781536197,0.00654614056452249,0.495453765082028,12.7878671326649
0.000183147080466135,7.67833568929602,4.601823428749,0.00653261743695636,0.494801609694041,12.781493345176
0.000183315842867086,7.67339746112421,4.6010481132952,0.0065190833644503,0.494148770737948,12.7751134285218
0.000183484760775554,7.66845471936751,4.60027201701912,0.00650553680030172,0.493495315490959,12.7687275886779
0.000183653834334835,7.66350744538334,4.59949424130787,0.00649198128213628,0.492841271373867,12.7623349393472
0.000183823063688353,7.65855570436513,4.59871870523855,0.00647840615841351,0.492186814893551,12.7559396306556
0.000183992448979667,7.65359923301683,4.59794072010379,0.00646482615247397,0.491531609710967,12.7495363889841
0.000184161990352467,7.64863816684823,4.59716072777687,0.00645123464701055,0.490875764377517,12.7431258936496
0.000184331687950575,7.64367229392695,4.59638103056377,0.0064376258670972,0.490219309181005,12.7367102595388
0.000184501541917947,7.63870179194717,4.59560059675525,0.00642400517022807,0.489562246768691,12.7302886406413
0.000184671552398671,7.63372685268215,4.5948164656509,0.00641037610605124,0.488904602457787,12.7238582968969
0.000184841719536966,7.62874726361249,4.59403443335797,0.00639672678288532,0.488246526176916,12.7174249499303
0.000185012043477186,7.62376297799006,4.5932507418851,0.00638307880304234,0.487587732990239,12.7109845316684
0.000185182524363818,7.61877411315499,4.59246792985818,0.00636942127319817,0.486928316770987,12.7045397810574
0.000185353162341481,7.61378119491067,4.59168202756628,0.00635574776182408,0.486268271551352,12.6980872417901
0.000185523957554929,7.60878619233934,4.59089691251635,0.00634206187116586,0.485607640244729,12.6916328069716
0.000185694910149046,7.60378925088285,4.5901101366333,0.00632836721112595,0.484946414890323,12.6851741696176
0.000185866020268854,7.59869471806969,4.58931723449132,0.0063146674837038,0.484285116769669,12.6786117368144
0.000186037288059505,7.59347786803202,4.58849473604,0.00630102994028272,0.483628401481515,12.6719020354938
0.000186208713666287,7.58816356508019,4.58764152533969,0.00628748894550276,0.482978315436565,12.6650708948019
0.00018638029723462,7.58284435368748,4.58678655748459,0.00627393933982893,0.48232763700999,12.6582324875219
0.00018655203891006,7.57752024625062,4.58593185583465,0.00626037752345064,0.481676359365254,12.651388838974
0.000186723938838295,7.57219109474365,4.58507566946528,0.00624679950841788,0.481024578331634,12.644538142049
